param sigma
19 53 37
19 54 50
19 55 39
19 56 45
19 57 52
19 58 45
19 59 40
19 60 42
19 61 48
19 62 56
19 63 39
19 64 45
19 65 41
20 1 49
20 2 38
20 3 53
20 4 54
20 5 39
20 6 40
20 7 38
20 8 44
20 9 56
20 10 38
20 11 44
20 12 57
20 13 37
20 14 55
20 15 39
20 16 38
20 17 35
20 18 50
20 19 49
20 20 0
20 21 50
20 22 42
20 23 52
20 24 38
20 25 49
20 26 48
20 27 38
20 28 55
20 29 45
20 30 53
20 31 49
20 32 52
20 33 58
20 34 38
20 35 38
20 36 38
20 37 41
20 38 36
20 39 40
20 40 45
20 41 37
20 42 43
20 43 57
20 44 44
20 45 53
20 46 37
20 47 40
20 48 51
20 49 45
20 50 44
20 51 37
20 52 38
20 53 51
20 54 56
20 55 59
20 56 45
20 57 39
20 58 48
20 59 57
20 60 46
20 61 58
20 62 54
20 63 58
20 64 37
20 65 54
21 1 47
21 2 52
21 3 43
21 4 59
21 5 60
21 6 56
21 7 53
21 8 48
21 9 60
21 10 35
21 11 35
21 12 46
21 13 36
21 14 44
21 15 51
21 16 37
21 17 46
21 18 39
21 19 53
21 20 42
21 21 0
21 22 46
21 23 36
21 24 36
21 25 40
21 26 37
21 27 37
21 28 48
21 29 47
21 30 39
21 31 36
21 32 57
21 33 51
21 34 40
21 35 46
21 36 49
21 37 54
21 38 55
21 39 39
21 40 60
21 41 58
21 42 49
21 43 47
21 44 58
21 45 50
21 46 45
21 47 58
21 48 59
21 49 42
21 50 46
21 51 42
21 52 49
21 53 54
21 54 39
21 55 52
21 56 41
21 57 55
21 58 59
21 59 56
21 60 39
21 61 38
21 62 56
21 63 58
21 64 37
21 65 36
22 1 45
22 2 53
22 3 43
22 4 54
22 5 39
22 6 47
22 7 59
22 8 60
22 9 47
22 10 50
22 11 47
22 12 51
22 13 39
22 14 55
22 15 59
22 16 51
22 17 50
22 18 59
22 19 54
22 20 41
22 21 37
22 22 0
22 23 44
22 24 58
22 25 41
22 26 58
22 27 58
22 28 52
22 29 37
22 30 47
22 31 44
22 32 40
22 33 40
22 34 46
22 35 40
22 36 36
22 37 49
22 38 59
22 39 38
22 40 55
22 41 49
22 42 50
22 43 51
22 44 42
22 45 53
22 46 37
22 47 52
22 48 42
22 49 52
22 50 43
22 51 38
22 52 56
22 53 60
22 54 55
22 55 55
22 56 51
22 57 35
22 58 42
22 59 46
22 60 56
22 61 43
22 62 60
22 63 45
22 64 51
22 65 43
23 1 46
23 2 58
23 3 36
23 4 56
23 5 44
23 6 40
23 7 41
23 8 37
23 9 39
23 10 56
23 11 58
23 12 35
23 13 37
23 14 41
23 15 59
23 16 46
23 17 46
23 18 35
23 19 55
23 20 50
23 21 59
23 22 51
23 23 0
23 24 56
23 25 53
23 26 51
23 27 59
23 28 47
23 29 55
23 30 60
23 31 42
23 32 56
23 33 42
23 34 46
23 35 35
23 36 42
23 37 56
23 38 44
23 39 36
23 40 55
23 41 35
23 42 48
23 43 47
23 44 56
23 45 52
23 46 47
23 47 59
23 48 48
23 49 59
23 50 41
23 51 52
23 52 51
23 53 42
23 54 53
23 55 55
23 56 36
23 57 35
23 58 50
23 59 49
23 60 58
23 61 44
23 62 36
23 63 58
23 64 55
23 65 58
24 1 56
24 2 37
24 3 60
24 4 45
24 5 37
24 6 45
24 7 50
24 8 50
24 9 58
24 10 42
24 11 43
24 12 47
24 13 52
24 14 56
24 15 36
24 16 52
24 17 53
24 18 54
24 19 49
24 20 48
24 21 52
24 22 49
24 23 48
24 24 0
24 25 51
24 26 46
24 27 47
24 28 41
24 29 55
24 30 48
24 31 58
24 32 49
24 33 44
24 34 44
24 35 43
24 36 53
24 37 42
24 38 38
24 39 49
24 40 59
24 41 47
24 42 50
24 43 41
24 44 39
24 45 46
24 46 52
24 47 39
24 48 37
24 49 39
24 50 50
24 51 45
24 52 37
24 53 39
24 54 35
24 55 48
24 56 51
24 57 42
24 58 46
24 59 37
24 60 39
24 61 50
24 62 51
24 63 51
24 64 48
24 65 44
25 1 53
25 2 42
25 3 39
25 4 47
25 5 59
25 6 60
25 7 55
25 8 49
25 9 53
25 10 55
25 11 37
25 12 41
25 13 45
25 14 47
25 15 54
25 16 53
25 17 42
25 18 39
25 19 50
25 20 59
25 21 38
25 22 60
25 23 49
25 24 59
25 25 0
25 26 58
25 27 43
25 28 49
25 29 55
25 30 41
25 31 53
25 32 41
25 33 52
25 34 35
25 35 50
25 36 37
25 37 54
25 38 49
25 39 48
25 40 36
25 41 51
25 42 47
25 43 39
25 44 60
25 45 60
25 46 45
25 47 59
25 48 51
25 49 40
25 50 53
25 51 46
25 52 38
25 53 52
25 54 59
25 55 44
25 56 45
25 57 35
25 58 51
25 59 59
25 60 53
25 61 56
25 62 53
25 63 59
25 64 39
25 65 58
26 1 40
26 2 38
26 3 38
26 4 39
26 5 58
26 6 40
26 7 44
26 8 42
26 9 37
26 10 57
26 11 39
26 12 60
26 13 54
26 14 44
26 15 59
26 16 57
26 17 43
26 18 37
26 19 41
26 20 54
26 21 41
26 22 40
26 23 41
26 24 59
26 25 38
26 26 0
26 27 54
26 28 44
26 29 48
26 30 51
26 31 37
26 32 38
26 33 57
26 34 44
26 35 53
26 36 57
26 37 48
26 38 39
26 39 35
26 40 35
26 41 55
26 42 54
26 43 35
26 44 48
26 45 39
26 46 39
26 47 58
26 48 36
26 49 45
26 50 49
26 51 42
26 52 39
26 53 36
26 54 59
26 55 58
26 56 56
26 57 39
26 58 45
26 59 59
26 60 47
26 61 59
26 62 44
26 63 55
26 64 39
26 65 40
27 1 51
27 2 35
27 3 39
27 4 56
27 5 44
27 6 51
27 7 53
27 8 56
27 9 51
27 10 42
27 11 54
27 12 55
27 13 49
27 14 45
27 15 48
27 16 37
27 17 37
27 18 59
27 19 42
27 20 42
27 21 50
27 22 40
27 23 54
27 24 53
27 25 45
27 26 42
27 27 0
27 28 39
27 29 40
27 30 40
27 31 51
27 32 42
27 33 45
27 34 52
27 35 46
27 36 56
27 37 42
27 38 60
27 39 36
27 40 45
27 41 48
27 42 48
27 43 59
27 44 47
27 45 58
27 46 43
27 47 47
27 48 48
27 49 48
27 50 47
27 51 49
27 52 38
27 53 57
27 54 57
27 55 46
27 56 41
27 57 58
27 58 52
27 59 60
27 60 43
27 61 43
27 62 60
27 63 60
27 64 50
27 65 49
28 1 52
28 2 55
28 3 49
28 4 35
28 5 58
28 6 49
28 7 54
28 8 45
28 9 47
28 10 43
28 11 54
28 12 37
28 13 50
28 14 48
28 15 54
28 16 42
28 17 46
28 18 38
28 19 37
28 20 39
28 21 57
28 22 57
28 23 60
28 24 58
28 25 43
28 26 57
28 27 58
28 28 0
28 29 38
28 30 53
28 31 37
28 32 40
28 33 37
28 34 46
28 35 60
28 36 49
28 37 38
28 38 38
28 39 45
28 40 43
28 41 48
28 42 57
28 43 39
28 44 50
28 45 42
28 46 41
28 47 46
28 48 60
28 49 44
28 50 54
28 51 39
28 52 36
28 53 40
28 54 37
28 55 38
28 56 37
28 57 55
28 58 45
28 59 37
28 60 52
28 61 48
28 62 40
28 63 46
28 64 41
28 65 36
29 1 37
29 2 39
29 3 51
29 4 36
29 5 48
29 6 56
29 7 57
29 8 37
29 9 56
29 10 37
29 11 57
29 12 55
29 13 60
29 14 43
29 15 51
29 16 50
29 17 47
29 18 53
29 19 42
29 20 41
29 21 48
29 22 35
29 23 47
29 24 58
29 25 37
29 26 39
29 27 40
29 28 48
29 29 0
29 30 55
29 31 48
29 32 53
29 33 56
29 34 53
29 35 60
29 36 45
29 37 53
29 38 39
29 39 52
29 40 51
29 41 39
29 42 55
29 43 53
29 44 52
29 45 36
29 46 58
29 47 44
29 48 55
29 49 50
29 50 35
29 51 47
29 52 43
29 53 50
29 54 48
29 55 42
29 56 53
29 57 47
29 58 52
29 59 44
29 60 39
29 61 53
29 62 38
29 63 45
29 64 55
29 65 44
30 1 51
30 2 54
30 3 42
30 4 48
30 5 56
30 6 57
30 7 41
30 8 40
30 9 48
30 10 38
30 11 37
30 12 57
30 13 46
30 14 35
30 15 41
30 16 40
30 17 44
30 18 38
30 19 49
30 20 40
30 21 57
30 22 55
30 23 42
30 24 45
30 25 54
30 26 36
30 27 51
30 28 50
30 29 41
30 30 0
30 31 36
30 32 39
30 33 59
30 34 59
30 35 51
30 36 37
30 37 36
30 38 53
30 39 54
30 40 60
30 41 51
30 42 36
30 43 43
30 44 60
30 45 56
30 46 36
30 47 38
30 48 59
30 49 40
30 50 37
30 51 52
30 52 46
30 53 51
30 54 60
30 55 47
30 56 53
30 57 44
30 58 39
30 59 56
30 60 41
30 61 51
30 62 56
30 63 40
30 64 51
30 65 36
31 1 39
31 2 60
31 3 36
31 4 44
31 5 52
31 6 41
31 7 44
31 8 49
31 9 43
31 10 53
31 11 60
31 12 51
31 13 45
31 14 53
31 15 40
31 16 60
31 17 56
31 18 53
31 19 53
31 20 47
31 21 36
31 22 59
31 23 45
31 24 54
31 25 48
31 26 56
31 27 45
31 28 55
31 29 41
31 30 57
31 31 0
31 32 40
31 33 54
31 34 40
31 35 42
31 36 38
31 37 45
31 38 53
31 39 51
31 40 36
31 41 53
31 42 53
31 43 51
31 44 51
31 45 54
31 46 52
31 47 55
31 48 54
31 49 42
31 50 43
31 51 40
31 52 38
31 53 39
31 54 37
31 55 41
31 56 40
31 57 37
31 58 47
31 59 58
31 60 45
31 61 55
31 62 43
31 63 40
31 64 60
31 65 52
32 1 46
32 2 51
32 3 48
32 4 41
32 5 54
32 6 55
32 7 60
32 8 57
32 9 54
32 10 60
32 11 50
32 12 57
32 13 36
32 14 52
32 15 35
32 16 54
32 17 54
32 18 57
32 19 42
32 20 51
32 21 39
32 22 55
32 23 38
32 24 37
32 25 42
32 26 59
32 27 51
32 28 59
32 29 56
32 30 42
32 31 39
32 32 0
32 33 55
32 34 35
32 35 50
32 36 60
32 37 46
32 38 35
32 39 47
32 40 60
32 41 45
32 42 45
32 43 47
32 44 55
32 45 44
32 46 47
32 47 59
32 48 36
32 49 50
32 50 40
32 51 57
32 52 47
32 53 40
32 54 53
32 55 47
32 56 53
32 57 35
32 58 43
32 59 48
32 60 46
32 61 49
32 62 39
32 63 45
32 64 38
32 65 38
33 1 55
33 2 44
33 3 43
33 4 52
33 5 53
33 6 45
33 7 40
33 8 36
33 9 42
33 10 46
33 11 60
33 12 39
33 13 41
33 14 45
33 15 50
33 16 59
33 17 42
33 18 56
33 19 52
33 20 39
33 21 41
33 22 44
33 23 60
33 24 44
33 25 41
33 26 57
33 27 57
33 28 48
33 29 57
33 30 38
33 31 52
33 32 58
33 33 0
33 34 49
33 35 59
33 36 58
33 37 47
33 38 40
33 39 40
33 40 50
33 41 59
33 42 60
33 43 59
33 44 45
33 45 56
33 46 57
33 47 38
33 48 43
33 49 46
33 50 37
33 51 43
33 52 57
33 53 54
33 54 44
33 55 60
33 56 55
33 57 44
33 58 54
33 59 52
33 60 51
33 61 58
33 62 50
33 63 46
33 64 55
33 65 60
34 1 45
34 2 38
34 3 48
34 4 52
34 5 53
34 6 47
34 7 37
34 8 38
34 9 60
34 10 54
34 11 47
34 12 54
34 13 51
34 14 58
34 15 43
34 16 38
34 17 36
34 18 59
34 19 58
34 20 43
34 21 59
34 22 36
34 23 58
34 24 36
34 25 58
34 26 53
34 27 43
34 28 55
34 29 53
34 30 39
34 31 43
34 32 59
34 33 47
34 34 0
34 35 46
34 36 47
34 37 39
34 38 57
34 39 38
34 40 51
34 41 53
34 42 58
34 43 60
34 44 59
34 45 57
34 46 42
34 47 48
34 48 44
34 49 39
34 50 45
34 51 46
34 52 36
34 53 42
34 54 39
34 55 52
34 56 35
34 57 45
34 58 37
34 59 53
34 60 57
34 61 53
34 62 43
34 63 56
34 64 56
34 65 37
35 1 35
35 2 40
35 3 42
35 4 38
35 5 57
35 6 49
35 7 57
35 8 60
35 9 40
35 10 41
35 11 36
35 12 57
35 13 59
35 14 49
35 15 55
35 16 54
35 17 49
35 18 35
35 19 56
35 20 44
35 21 56
35 22 55
35 23 52
35 24 38
35 25 48
35 26 48
35 27 44
35 28 55
35 29 38
35 30 50
35 31 51
35 32 54
35 33 58
35 34 45
35 35 0
35 36 40
35 37 48
35 38 41
35 39 36
35 40 40
35 41 43
35 42 60
35 43 51
35 44 35
35 45 41
35 46 45
35 47 36
35 48 48
35 49 36
35 50 49
35 51 37
35 52 46
35 53 38
35 54 42
35 55 36
35 56 48
35 57 41
35 58 47
35 59 49
35 60 47
35 61 51
35 62 51
35 63 49
35 64 56
35 65 44
36 1 49
36 2 54
36 3 40
36 4 55
36 5 51
36 6 41
36 7 51
36 8 43
36 9 38
36 10 37
36 11 54
36 12 35
36 13 50
36 14 55
36 15 47
36 16 58
36 17 45
36 18 56
36 19 59
36 20 42
36 21 45
36 22 60
36 23 42
36 24 45
36 25 42
36 26 43
36 27 45
36 28 60
36 29 44
36 30 60
36 31 53
36 32 39
36 33 48
36 34 51
36 35 54
36 36 0
36 37 48
36 38 45
36 39 42
36 40 54
36 41 39
36 42 54
36 43 36
36 44 48
36 45 57
36 46 39
36 47 47
36 48 57
36 49 45
36 50 55
36 51 38
36 52 43
36 53 59
36 54 39
36 55 47
36 56 54
36 57 51
36 58 44
36 59 47
36 60 48
36 61 54
36 62 36
36 63 38
36 64 51
36 65 53
37 1 49
37 2 47
37 3 45
37 4 48
37 5 54
37 6 48
37 7 43
37 8 53
37 9 47
37 10 53
37 11 48
37 12 54
37 13 49
37 14 42
37 15 53
37 16 49
37 17 38
37 18 56
37 19 57
37 20 58
37 21 52
37 22 43
37 23 48
37 24 43
37 25 44
37 26 58
37 27 54
37 28 35
37 29 56
37 30 46
37 31 57
37 32 50
37 33 45
37 34 41
37 35 38
37 36 43
37 37 0
37 38 56
37 39 48
37 40 41
37 41 40
37 42 59
37 43 51
37 44 44
37 45 41
37 46 41
37 47 54
37 48 58
37 49 40
37 50 49
37 51 53
37 52 49
37 53 42
37 54 46
37 55 55
37 56 51
37 57 38
37 58 45
37 59 46
37 60 57
37 61 41
37 62 36
37 63 55
37 64 56
37 65 39
38 1 37
38 2 55
38 3 48
38 4 57
38 5 44
38 6 41
38 7 59
38 8 35
38 9 37
38 10 45
38 11 56
38 12 41
38 13 52
38 14 51
38 15 46
38 16 60
38 17 57
38 18 56
38 19 44
38 20 59
38 21 38
38 22 35
38 23 53
38 24 51
38 25 52
38 26 59
38 27 48
38 28 57
38 29 37
38 30 41
38 31 36
38 32 38
38 33 60
38 34 40
38 35 48
38 36 56
38 37 36
38 38 0
38 39 45
38 40 48
38 41 42
38 42 47
38 43 60
38 44 46
38 45 41
38 46 58
38 47 40
38 48 44
38 49 36
38 50 44
38 51 56
38 52 36
38 53 52
38 54 48
38 55 45
38 56 45
38 57 55
38 58 49
38 59 40
38 60 43
38 61 37
38 62 49
38 63 47
38 64 37
38 65 56
39 1 46
39 2 53
39 3 53
39 4 51
39 5 37
39 6 36
39 7 42
39 8 59
39 9 57
39 10 49
39 11 48
39 12 50
39 13 44
39 14 41
39 15 44
39 16 55
39 17 56
39 18 54
39 19 41
39 20 56
39 21 60
39 22 51
39 23 57
39 24 39
39 25 45
39 26 45
39 27 53
39 28 50
39 29 45
39 30 56
39 31 46
39 32 48
39 33 57
39 34 37
39 35 58
39 36 48
39 37 50
39 38 45
39 39 0
39 40 49
39 41 55
39 42 49
39 43 53
39 44 49
39 45 49
39 46 60
39 47 44
39 48 50
39 49 40
39 50 59
39 51 59
39 52 53
39 53 57
39 54 55
39 55 54
39 56 53
39 57 54
39 58 55
39 59 42
39 60 44
39 61 44
39 62 40
39 63 50
39 64 57
39 65 37
40 1 41
40 2 42
40 3 56
40 4 41
40 5 41
40 6 44
40 7 56
40 8 51
40 9 45
40 10 60
40 11 48
40 12 46
40 13 47
40 14 54
40 15 50
40 16 51
40 17 56
40 18 60
40 19 53
40 20 41
40 21 49
40 22 50
40 23 51
40 24 53
40 25 53
40 26 37
40 27 40
40 28 57
40 29 49
40 30 49
40 31 47
40 32 43
40 33 60
40 34 37
40 35 39
40 36 54
40 37 55
40 38 54
40 39 52
40 40 0
40 41 57
40 42 52
40 43 47
40 44 58
40 45 47
40 46 47
40 47 37
40 48 42
40 49 60
40 50 58
40 51 55
40 52 60
40 53 60
40 54 37
40 55 38
40 56 53
40 57 56
40 58 54
40 59 58
40 60 36
40 61 53
40 62 59
40 63 46
40 64 59
40 65 57
41 1 58
41 2 38
41 3 56
41 4 37
41 5 53
41 6 59
41 7 35
41 8 55
41 9 35
41 10 35
41 11 44
41 12 38
41 13 47
41 14 47
41 15 36
41 16 52
41 17 57
41 18 55
41 19 51
41 20 60
41 21 42
41 22 55
41 23 57
41 24 38
41 25 38
41 26 36
41 27 48
41 28 38
41 29 41
41 30 45
41 31 56
41 32 54
41 33 56
41 34 51
41 35 38
41 36 35
41 37 58
41 38 36
41 39 54
41 40 39
41 41 0
41 42 57
41 43 39
41 44 60
41 45 52
41 46 51
41 47 41
41 48 57
41 49 57
41 50 47
41 51 43
41 52 45
41 53 58
41 54 41
41 55 52
41 56 52
41 57 57
41 58 55
41 59 53
41 60 59
41 61 48
41 62 43
41 63 50
41 64 35
41 65 58
42 1 53
42 2 56
42 3 42
42 4 55
42 5 46
42 6 52
42 7 39
42 8 39
42 9 36
42 10 52
42 11 58
42 12 55
42 13 59
42 14 48
42 15 51
42 16 41
42 17 47
42 18 52
42 19 52
42 20 35
42 21 57
42 22 58
42 23 42
42 24 39
42 25 44
42 26 60
42 27 41
42 28 50
42 29 49
42 30 55
42 31 54
42 32 42
42 33 36
42 34 43
42 35 59
42 36 48
42 37 56
42 38 36
42 39 35
42 40 50
42 41 40
42 42 0
42 43 57
42 44 43
42 45 49
42 46 55
42 47 58
42 48 38
42 49 58
42 50 38
42 51 35
42 52 42
42 53 39
42 54 48
42 55 60
42 56 38
42 57 40
42 58 36
42 59 41
42 60 48
42 61 35
42 62 57
42 63 44
42 64 51
42 65 41
43 1 39
43 2 38
43 3 41
43 4 52
43 5 57
43 6 38
43 7 35
43 8 46
43 9 56
43 10 41
43 11 37
43 12 42
43 13 45
43 14 48
43 15 47
43 16 35
43 17 50
43 18 54
43 19 50
43 20 54
43 21 50
43 22 48
43 23 56
43 24 51
43 25 42
43 26 43
43 27 35
43 28 55
43 29 44
43 30 38
43 31 49
43 32 38
43 33 37
43 34 39
43 35 44
43 36 47
43 37 38
43 38 40
43 39 52
43 40 44
43 41 51
43 42 37
43 43 0
43 44 55
43 45 45
43 46 39
43 47 53
43 48 60
43 49 36
43 50 36
43 51 36
43 52 40
43 53 58
43 54 41
43 55 35
43 56 60
43 57 36
43 58 47
43 59 52
43 60 55
43 61 51
43 62 35
43 63 50
43 64 46
43 65 56
44 1 44
44 2 35
44 3 41
44 4 36
44 5 50
44 6 43
44 7 59
44 8 56
44 9 46
44 10 40
44 11 46
44 12 56
44 13 47
44 14 36
44 15 48
44 16 56
44 17 58
44 18 47
44 19 42
44 20 58
44 21 54
44 22 38
44 23 52
44 24 41
44 25 36
44 26 52
44 27 60
44 28 59
44 29 36
44 30 46
44 31 58
44 32 57
44 33 48
44 34 39
44 35 39
44 36 35
44 37 53
44 38 41
44 39 42
44 40 40
44 41 59
44 42 49
44 43 60
44 44 0
44 45 50
44 46 35
44 47 45
44 48 56
44 49 51
44 50 40
44 51 48
44 52 40
44 53 48
44 54 56
44 55 57
44 56 43
44 57 42
44 58 53
44 59 60
44 60 52
44 61 60
44 62 54
44 63 37
44 64 46
44 65 40
45 1 50
45 2 36
45 3 52
45 4 55
45 5 42
45 6 40
45 7 49
45 8 53
45 9 45
45 10 57
45 11 39
45 12 42
45 13 35
45 14 51
45 15 40
45 16 36
45 17 40
45 18 50
45 19 50
45 20 39
45 21 44
45 22 40
45 23 59
45 24 49
45 25 54
45 26 53
45 27 59
45 28 41
45 29 59
45 30 56
45 31 36
45 32 51
45 33 50
45 34 53
45 35 48
45 36 46
45 37 54
45 38 48
45 39 35
45 40 54
45 41 46
45 42 56
45 43 56
45 44 55
45 45 0
45 46 36
45 47 51
45 48 37
45 49 59
45 50 37
45 51 52
45 52 47
45 53 38
45 54 40
45 55 37
45 56 49
45 57 40
45 58 52
45 59 51
45 60 52
45 61 52
45 62 49
45 63 51
45 64 38
45 65 59
46 1 42
46 2 54
46 3 60
46 4 36
46 5 36
46 6 52
46 7 58
46 8 37
46 9 38
46 10 37
46 11 36
46 12 37
46 13 48
46 14 54
46 15 40
46 16 53
46 17 51
46 18 55
46 19 37
46 20 43
46 21 39
46 22 36
46 23 38
46 24 44
46 25 46
46 26 47
46 27 38
46 28 36
46 29 45
46 30 55
46 31 35
46 32 54
46 33 53
46 34 39
46 35 45
46 36 54
46 37 51
46 38 50
46 39 37
46 40 54
46 41 40
46 42 56
46 43 52
46 44 58
46 45 53
46 46 0
46 47 35
46 48 42
46 49 44
46 50 47
46 51 55
46 52 58
46 53 58
46 54 37
46 55 57
46 56 40
46 57 51
46 58 60
46 59 58
46 60 60
46 61 36
46 62 47
46 63 45
46 64 48
46 65 55
47 1 45
47 2 50
47 3 54
47 4 44
47 5 40
47 6 58
47 7 55
47 8 44
47 9 55
47 10 35
47 11 55
47 12 41
47 13 47
47 14 49
47 15 43
47 16 52
47 17 41
47 18 52
47 19 45
47 20 38
47 21 50
47 22 40
47 23 59
47 24 39
47 25 36
47 26 55
47 27 52
47 28 49
47 29 45
47 30 39
47 31 39
47 32 51
47 33 60
47 34 48
47 35 54
47 36 55
47 37 55
47 38 39
47 39 57
47 40 57
47 41 59
47 42 56
47 43 59
47 44 58
47 45 52
47 46 57
47 47 0
47 48 49
47 49 53
47 50 47
47 51 37
47 52 44
47 53 38
47 54 53
47 55 45
47 56 45
47 57 39
47 58 57
47 59 58
47 60 60
47 61 40
47 62 42
47 63 41
47 64 60
47 65 50
48 1 35
48 2 42
48 3 60
48 4 45
48 5 42
48 6 40
48 7 46
48 8 57
48 9 51
48 10 60
48 11 53
48 12 46
48 13 40
48 14 43
48 15 35
48 16 47
48 17 35
48 18 52
48 19 41
48 20 35
48 21 45
48 22 50
48 23 57
48 24 41
48 25 40
48 26 45
48 27 47
48 28 58
48 29 38
48 30 42
48 31 50
48 32 40
48 33 46
48 34 54
48 35 55
48 36 53
48 37 46
48 38 38
48 39 43
48 40 56
48 41 36
48 42 59
48 43 45
48 44 39
48 45 39
48 46 39
48 47 56
48 48 0
48 49 48
48 50 55
48 51 44
48 52 49
48 53 58
48 54 36
48 55 35
48 56 60
48 57 36
48 58 58
48 59 60
48 60 41
48 61 41
48 62 57
48 63 43
48 64 49
48 65 36
49 1 55
49 2 56
49 3 50
49 4 39
49 5 35
49 6 43
49 7 47
49 8 49
49 9 55
49 10 40
49 11 58
49 12 59
49 13 47
49 14 49
49 15 46
49 16 51
49 17 58
49 18 40
49 19 39
49 20 52
49 21 36
49 22 40
49 23 57
49 24 43
49 25 39
49 26 56
49 27 47
49 28 48
49 29 59
49 30 43
49 31 58
49 32 45
49 33 37
49 34 55
49 35 38
49 36 45
49 37 46
49 38 57
49 39 55
49 40 42
49 41 37
49 42 51
49 43 55
49 44 38
49 45 42
49 46 53
49 47 49
49 48 53
49 49 0
49 50 53
49 51 54
49 52 38
49 53 48
49 54 38
49 55 46
49 56 53
49 57 51
49 58 52
49 59 43
49 60 45
49 61 48
49 62 57
49 63 41
49 64 60
49 65 37
50 1 44
50 2 43
50 3 36
50 4 40
50 5 60
50 6 40
50 7 60
50 8 57
50 9 60
50 10 47
50 11 52
50 12 36
50 13 36
50 14 37
50 15 36
50 16 58
50 17 58
50 18 43
50 19 36
50 20 38
50 21 51
50 22 46
50 23 49
50 24 47
50 25 44
50 26 39
50 27 35
50 28 40
50 29 38
50 30 58
50 31 52
50 32 44
50 33 50
50 34 54
50 35 57
50 36 40
50 37 52
50 38 59
50 39 44
50 40 59
50 41 57
50 42 42
50 43 42
50 44 42
50 45 38
50 46 59
50 47 50
50 48 53
50 49 47
50 50 0
50 51 48
50 52 36
50 53 46
50 54 44
50 55 45
50 56 43
50 57 45
50 58 60
50 59 36
50 60 59
50 61 59
50 62 48
50 63 40
50 64 43
50 65 58
51 1 51
51 2 52
51 3 42
51 4 50
51 5 57
51 6 59
51 7 40
51 8 36
51 9 52
51 10 56
51 11 36
51 12 57
51 13 60
51 14 38
51 15 41
51 16 50
51 17 45
51 18 37
51 19 38
51 20 57
51 21 41
51 22 60
51 23 39
51 24 54
51 25 40
51 26 56
51 27 56
51 28 56
51 29 57
51 30 44
51 31 40
51 32 60
51 33 54
51 34 57
51 35 35
51 36 54
51 37 40
51 38 45
51 39 57
51 40 47
51 41 46
51 42 46
51 43 54
51 44 60
51 45 59
51 46 37
51 47 48
51 48 56
51 49 39
51 50 52
51 51 0
51 52 57
51 53 57
51 54 48
51 55 36
51 56 48
51 57 41
51 58 51
51 59 52
51 60 58
51 61 47
51 62 58
51 63 54
51 64 37
51 65 44
52 1 51
52 2 52
52 3 59
52 4 58
52 5 40
52 6 36
52 7 43
52 8 56
52 9 36
52 10 42
52 11 60
52 12 36
52 13 53
52 14 39
52 15 37
52 16 56
52 17 42
52 18 47
52 19 37
52 20 45
52 21 41
52 22 47
52 23 40
52 24 37
52 25 56
52 26 55
52 27 57
52 28 41
52 29 36
52 30 52
52 31 36
52 32 36
52 33 48
52 34 40
52 35 51
52 36 42
52 37 43
52 38 46
52 39 52
52 40 38
52 41 38
52 42 57
52 43 45
52 44 53
52 45 39
52 46 38
52 47 44
52 48 54
52 49 49
52 50 35
52 51 48
52 52 0
52 53 59
52 54 39
52 55 55
52 56 56
52 57 47
52 58 40
52 59 41
52 60 57
52 61 56
52 62 48
52 63 45
52 64 43
52 65 58
53 1 41
53 2 41
53 3 60
53 4 38
53 5 45
53 6 36
53 7 47
53 8 36
53 9 37
53 10 57
53 11 57
53 12 42
53 13 59
53 14 56
53 15 56
53 16 58
53 17 35
53 18 53
53 19 49
53 20 60
53 21 44
53 22 41
53 23 60
53 24 56
53 25 46
53 26 39
53 27 57
53 28 57
53 29 40
53 30 55
53 31 43
53 32 41
53 33 60
53 34 49
53 35 53
53 36 46
53 37 60
53 38 50
53 39 55
53 40 41
53 41 48
53 42 59
53 43 44
53 44 36
53 45 35
53 46 56
53 47 41
53 48 52
53 49 45
53 50 46
53 51 41
53 52 39
53 53 0
53 54 52
53 55 38
53 56 59
53 57 55
53 58 47
53 59 60
53 60 43
53 61 46
53 62 38
53 63 48
53 64 52
53 65 51
54 1 39
54 2 40
54 3 52
54 4 43
54 5 38
54 6 59
54 7 49
54 8 49
54 9 48
54 10 46
54 11 44
54 12 36
54 13 46
54 14 46
54 15 45
54 16 38
54 17 40
54 18 54
54 19 52
54 20 57
54 21 40
54 22 52
54 23 39
54 24 36
54 25 54
54 26 54
54 27 45
54 28 56
54 29 49
54 30 60
54 31 53
54 32 49
54 33 58
54 34 47
54 35 57
54 36 56
54 37 45
54 38 37
54 39 56
54 40 46
54 41 53
54 42 60
54 43 55
54 44 43
54 45 58
54 46 60
54 47 60
54 48 37
54 49 44
54 50 40
54 51 43
54 52 41
54 53 57
54 54 0
54 55 55
54 56 46
54 57 48
54 58 54
54 59 41
54 60 48
54 61 58
54 62 48
54 63 57
54 64 58
54 65 41
55 1 43
55 2 50
55 3 48
55 4 58
55 5 35
55 6 60
55 7 39
55 8 45
55 9 39
55 10 51
55 11 47
55 12 57
55 13 57
55 14 49
55 15 42
55 16 52
55 17 52
55 18 40
55 19 45
55 20 60
55 21 44
55 22 40
55 23 53
55 24 37
55 25 35
55 26 47
55 27 54
55 28 56
55 29 55
55 30 55
55 31 51
55 32 36
55 33 38
55 34 38
55 35 42
55 36 54
55 37 46
55 38 52
55 39 45
55 40 35
55 41 35
55 42 56
55 43 55
55 44 36
