param sigma
48 33 51
48 34 52
48 35 56
48 36 48
48 37 42
48 38 56
48 39 36
48 40 37
48 41 55
48 42 58
48 43 58
48 44 50
48 45 49
48 46 54
48 47 59
48 48 0
48 49 39
48 50 60
48 51 55
48 52 53
48 53 40
48 54 49
48 55 40
48 56 51
48 57 47
48 58 38
48 59 57
48 60 52
48 61 57
48 62 58
48 63 58
48 64 52
48 65 36
48 66 59
48 67 43
48 68 36
48 69 45
48 70 43
48 71 58
48 72 55
48 73 41
48 74 39
48 75 56
48 76 35
48 77 48
48 78 35
48 79 54
48 80 36
48 81 47
48 82 51
48 83 37
48 84 35
48 85 41
48 86 35
48 87 55
48 88 59
48 89 44
48 90 38
48 91 52
48 92 52
48 93 50
48 94 53
48 95 40
49 1 60
49 2 58
49 3 48
49 4 44
49 5 38
49 6 49
49 7 51
49 8 52
49 9 51
49 10 40
49 11 40
49 12 37
49 13 58
49 14 46
49 15 35
49 16 60
49 17 50
49 18 60
49 19 40
49 20 54
49 21 36
49 22 55
49 23 57
49 24 40
49 25 40
49 26 44
49 27 43
49 28 60
49 29 43
49 30 54
49 31 42
49 32 36
49 33 46
49 34 56
49 35 39
49 36 37
49 37 53
49 38 45
49 39 53
49 40 42
49 41 43
49 42 55
49 43 39
49 44 48
49 45 42
49 46 48
49 47 38
49 48 41
49 49 0
49 50 42
49 51 48
49 52 38
49 53 51
49 54 52
49 55 55
49 56 58
49 57 49
49 58 48
49 59 41
49 60 58
49 61 54
49 62 45
49 63 41
49 64 46
49 65 41
49 66 59
49 67 57
49 68 59
49 69 55
49 70 52
49 71 47
49 72 36
49 73 37
49 74 48
49 75 45
49 76 60
49 77 57
49 78 41
49 79 56
49 80 39
49 81 46
49 82 57
49 83 35
49 84 55
49 85 45
49 86 54
49 87 46
49 88 56
49 89 43
49 90 56
49 91 50
49 92 38
49 93 55
49 94 60
49 95 51
50 1 39
50 2 56
50 3 54
50 4 37
50 5 52
50 6 37
50 7 43
50 8 40
50 9 56
50 10 58
50 11 60
50 12 50
50 13 56
50 14 40
50 15 56
50 16 49
50 17 38
50 18 39
50 19 60
50 20 39
50 21 53
50 22 41
50 23 41
50 24 40
50 25 49
50 26 44
50 27 36
50 28 56
50 29 47
50 30 39
50 31 41
50 32 35
50 33 37
50 34 51
50 35 47
50 36 59
50 37 60
50 38 42
50 39 52
50 40 53
50 41 38
50 42 42
50 43 60
50 44 56
50 45 35
50 46 57
50 47 35
50 48 55
50 49 53
50 50 0
50 51 53
50 52 47
50 53 54
50 54 44
50 55 54
50 56 40
50 57 38
50 58 35
50 59 51
50 60 53
50 61 57
50 62 55
50 63 36
50 64 40
50 65 39
50 66 51
50 67 55
50 68 52
50 69 39
50 70 56
50 71 35
50 72 46
50 73 54
50 74 39
50 75 44
50 76 56
50 77 60
50 78 39
50 79 36
50 80 56
50 81 40
50 82 40
50 83 57
50 84 38
50 85 41
50 86 54
50 87 59
50 88 57
50 89 56
50 90 48
50 91 48
50 92 50
50 93 50
50 94 51
50 95 53
51 1 42
51 2 44
51 3 44
51 4 59
51 5 40
51 6 44
51 7 43
51 8 38
51 9 48
51 10 57
51 11 41
51 12 40
51 13 44
51 14 41
51 15 49
51 16 59
51 17 44
51 18 39
51 19 60
51 20 46
51 21 44
51 22 37
51 23 39
51 24 44
51 25 35
51 26 42
51 27 47
51 28 56
51 29 57
51 30 51
51 31 55
51 32 54
51 33 35
51 34 48
51 35 55
51 36 44
51 37 46
51 38 55
51 39 50
51 40 49
51 41 53
51 42 37
51 43 36
51 44 60
51 45 37
51 46 36
51 47 56
51 48 45
51 49 49
51 50 49
51 51 0
51 52 45
51 53 38
51 54 37
51 55 53
51 56 36
51 57 58
51 58 44
51 59 51
51 60 45
51 61 47
51 62 59
51 63 42
51 64 55
51 65 44
51 66 44
51 67 56
51 68 42
51 69 54
51 70 43
51 71 57
51 72 59
51 73 48
51 74 57
51 75 54
51 76 41
51 77 47
51 78 46
51 79 57
51 80 37
51 81 35
51 82 45
51 83 45
51 84 48
51 85 45
51 86 49
51 87 55
51 88 45
51 89 54
51 90 55
51 91 57
51 92 45
51 93 44
51 94 47
51 95 45
52 1 45
52 2 41
52 3 50
52 4 41
52 5 43
52 6 35
52 7 51
52 8 47
52 9 37
52 10 57
52 11 44
52 12 35
52 13 35
52 14 49
52 15 39
52 16 52
52 17 50
52 18 40
52 19 54
52 20 37
52 21 52
52 22 60
52 23 56
52 24 58
52 25 45
52 26 55
52 27 56
52 28 57
52 29 49
52 30 57
52 31 51
52 32 58
52 33 57
52 34 45
52 35 56
52 36 46
52 37 50
52 38 37
52 39 59
52 40 49
52 41 56
52 42 59
52 43 44
52 44 54
52 45 35
52 46 57
52 47 36
52 48 52
52 49 45
52 50 41
52 51 35
52 52 0
52 53 38
52 54 35
52 55 43
52 56 37
52 57 37
52 58 38
52 59 52
52 60 45
52 61 42
52 62 54
52 63 56
52 64 57
52 65 47
52 66 48
52 67 58
52 68 53
52 69 52
52 70 53
52 71 57
52 72 48
52 73 53
52 74 40
52 75 41
52 76 58
52 77 39
52 78 59
52 79 58
52 80 43
52 81 58
52 82 53
52 83 47
52 84 52
52 85 53
52 86 50
52 87 48
52 88 35
52 89 36
52 90 45
52 91 45
52 92 45
52 93 42
52 94 37
52 95 38
53 1 56
53 2 45
53 3 52
53 4 51
53 5 41
53 6 48
53 7 35
53 8 39
53 9 60
53 10 52
53 11 44
53 12 45
53 13 36
53 14 51
53 15 54
53 16 39
53 17 36
53 18 49
53 19 42
53 20 42
53 21 60
53 22 39
53 23 41
53 24 58
53 25 45
53 26 35
53 27 42
53 28 60
53 29 42
53 30 58
53 31 45
53 32 44
53 33 42
53 34 43
53 35 47
53 36 56
53 37 45
53 38 36
53 39 51
53 40 54
53 41 55
53 42 50
53 43 36
53 44 46
53 45 37
53 46 45
53 47 49
53 48 59
53 49 53
53 50 57
53 51 45
53 52 58
53 53 0
53 54 60
53 55 51
53 56 39
53 57 51
53 58 46
53 59 60
53 60 44
53 61 57
53 62 58
53 63 42
53 64 59
53 65 38
53 66 59
53 67 38
53 68 38
53 69 57
53 70 36
53 71 54
53 72 35
53 73 35
53 74 53
53 75 52
53 76 59
53 77 39
53 78 43
53 79 35
53 80 41
53 81 43
53 82 39
53 83 44
53 84 44
53 85 42
53 86 46
53 87 37
53 88 50
53 89 51
53 90 59
53 91 42
53 92 41
53 93 53
53 94 60
53 95 51
54 1 40
54 2 59
54 3 37
54 4 35
54 5 58
54 6 41
54 7 49
54 8 42
54 9 35
54 10 42
54 11 49
54 12 40
54 13 38
54 14 56
54 15 44
54 16 53
54 17 48
54 18 52
54 19 43
54 20 39
54 21 53
54 22 57
54 23 37
54 24 58
54 25 37
54 26 47
54 27 59
54 28 36
54 29 39
54 30 48
54 31 46
54 32 35
54 33 42
54 34 39
54 35 36
54 36 58
54 37 36
54 38 55
54 39 35
54 40 48
54 41 42
54 42 50
54 43 39
54 44 47
54 45 48
54 46 59
54 47 48
54 48 54
54 49 38
54 50 50
54 51 60
54 52 48
54 53 52
54 54 0
54 55 49
54 56 55
54 57 54
54 58 47
54 59 47
54 60 44
54 61 56
54 62 41
54 63 39
54 64 44
54 65 40
54 66 58
54 67 53
54 68 43
54 69 48
54 70 37
54 71 53
54 72 52
54 73 54
54 74 58
54 75 60
54 76 43
54 77 57
54 78 40
54 79 37
54 80 54
54 81 42
54 82 47
54 83 50
54 84 36
54 85 49
54 86 52
54 87 55
54 88 55
54 89 54
54 90 45
54 91 37
54 92 42
54 93 36
54 94 44
54 95 56
55 1 35
55 2 51
55 3 57
55 4 59
55 5 54
55 6 40
55 7 44
55 8 48
55 9 39
55 10 58
55 11 50
55 12 53
55 13 49
55 14 55
55 15 56
55 16 41
55 17 40
55 18 58
55 19 37
55 20 40
55 21 50
55 22 44
55 23 45
55 24 57
55 25 37
55 26 58
55 27 57
55 28 59
55 29 38
55 30 37
55 31 35
55 32 53
55 33 37
55 34 46
55 35 36
55 36 53
55 37 44
55 38 45
55 39 36
55 40 58
55 41 39
55 42 56
55 43 56
55 44 49
55 45 52
55 46 55
55 47 40
55 48 57
55 49 57
55 50 49
55 51 47
55 52 56
55 53 47
55 54 49
55 55 0
55 56 53
55 57 46
55 58 50
55 59 51
55 60 39
55 61 55
55 62 38
55 63 45
55 64 40
55 65 59
55 66 47
55 67 48
55 68 35
55 69 47
55 70 40
55 71 42
55 72 41
55 73 36
55 74 37
55 75 39
55 76 58
55 77 44
55 78 49
55 79 55
55 80 48
55 81 53
55 82 55
55 83 38
55 84 40
55 85 47
55 86 46
55 87 46
55 88 41
55 89 36
55 90 44
55 91 56
55 92 40
55 93 41
55 94 55
55 95 41
56 1 57
56 2 39
56 3 53
56 4 54
56 5 37
56 6 45
56 7 45
56 8 43
56 9 51
56 10 51
56 11 40
56 12 55
56 13 56
56 14 56
56 15 45
56 16 36
56 17 60
56 18 42
56 19 60
56 20 37
56 21 53
56 22 45
56 23 47
56 24 38
56 25 47
56 26 36
56 27 44
56 28 43
56 29 55
56 30 48
56 31 49
56 32 42
56 33 50
56 34 53
56 35 38
56 36 45
56 37 44
56 38 44
56 39 49
56 40 49
56 41 55
56 42 36
56 43 35
56 44 43
56 45 45
56 46 52
56 47 48
56 48 37
56 49 41
56 50 44
56 51 41
56 52 57
56 53 39
56 54 48
56 55 38
56 56 0
56 57 48
56 58 38
56 59 48
56 60 38
56 61 45
56 62 57
56 63 60
56 64 37
56 65 55
56 66 44
56 67 49
56 68 51
56 69 54
56 70 40
56 71 52
56 72 38
56 73 60
56 74 60
56 75 40
56 76 52
56 77 42
56 78 45
56 79 45
56 80 38
56 81 46
56 82 44
56 83 51
56 84 56
56 85 58
56 86 52
56 87 44
56 88 53
56 89 50
56 90 45
56 91 51
56 92 52
56 93 56
56 94 45
56 95 39
57 1 54
57 2 53
57 3 58
57 4 59
57 5 58
57 6 48
57 7 45
57 8 48
57 9 35
57 10 40
57 11 39
57 12 47
57 13 39
57 14 53
57 15 59
57 16 48
57 17 53
57 18 52
57 19 36
57 20 45
57 21 50
57 22 36
57 23 47
57 24 58
57 25 48
57 26 37
57 27 55
57 28 37
57 29 35
57 30 50
57 31 35
57 32 52
57 33 41
57 34 36
57 35 55
57 36 41
57 37 38
57 38 45
57 39 46
57 40 54
57 41 40
57 42 35
57 43 57
57 44 38
57 45 37
57 46 37
57 47 53
57 48 59
57 49 55
57 50 46
57 51 55
57 52 49
57 53 36
57 54 58
57 55 55
57 56 39
57 57 0
57 58 59
57 59 39
57 60 40
57 61 52
57 62 46
57 63 50
57 64 43
57 65 36
57 66 41
57 67 52
57 68 38
57 69 56
57 70 37
57 71 45
57 72 37
57 73 50
57 74 50
57 75 48
57 76 58
57 77 50
57 78 51
57 79 44
57 80 40
57 81 47
57 82 60
57 83 38
57 84 55
57 85 56
57 86 41
57 87 50
57 88 44
57 89 50
57 90 54
57 91 51
57 92 42
57 93 36
57 94 35
57 95 43
58 1 57
58 2 47
58 3 53
58 4 49
58 5 54
58 6 41
58 7 37
58 8 46
58 9 48
58 10 37
58 11 49
58 12 52
58 13 60
58 14 54
58 15 53
58 16 44
58 17 38
58 18 53
58 19 45
58 20 53
58 21 35
58 22 60
58 23 42
58 24 50
58 25 39
58 26 46
58 27 42
58 28 52
58 29 40
58 30 48
58 31 53
58 32 40
58 33 51
58 34 44
58 35 36
58 36 35
58 37 36
58 38 50
58 39 44
58 40 45
58 41 57
58 42 46
58 43 40
58 44 37
58 45 41
58 46 56
58 47 52
58 48 38
58 49 44
58 50 44
58 51 43
58 52 54
58 53 50
58 54 51
58 55 53
58 56 44
58 57 48
58 58 0
58 59 54
58 60 40
58 61 38
58 62 57
58 63 36
58 64 45
58 65 60
58 66 51
58 67 48
58 68 58
58 69 52
58 70 35
58 71 50
58 72 53
58 73 59
58 74 43
58 75 52
58 76 49
58 77 55
58 78 39
58 79 52
58 80 41
58 81 36
58 82 47
58 83 49
58 84 46
58 85 35
58 86 56
58 87 54
58 88 35
58 89 35
58 90 37
58 91 46
58 92 42
58 93 49
58 94 54
58 95 38
59 1 44
59 2 35
59 3 48
59 4 60
59 5 52
59 6 36
59 7 48
59 8 36
59 9 38
59 10 46
59 11 46
59 12 55
59 13 51
59 14 44
59 15 35
59 16 46
59 17 45
59 18 52
59 19 52
59 20 48
59 21 59
59 22 43
59 23 39
59 24 39
59 25 55
59 26 47
59 27 45
59 28 47
59 29 36
59 30 50
59 31 51
59 32 38
59 33 55
59 34 58
59 35 45
59 36 50
59 37 46
59 38 41
59 39 49
59 40 37
59 41 39
59 42 46
59 43 60
59 44 54
59 45 56
59 46 45
59 47 46
59 48 35
59 49 54
59 50 56
59 51 41
59 52 40
59 53 47
59 54 44
59 55 49
59 56 47
59 57 38
59 58 57
59 59 0
59 60 49
59 61 50
59 62 44
59 63 36
59 64 46
59 65 50
59 66 39
59 67 50
59 68 52
59 69 44
59 70 58
59 71 60
59 72 36
59 73 40
59 74 60
59 75 57
59 76 40
59 77 41
59 78 60
59 79 55
59 80 39
59 81 46
59 82 52
59 83 38
59 84 36
59 85 60
59 86 37
59 87 55
59 88 47
59 89 52
59 90 59
59 91 37
59 92 47
59 93 39
59 94 42
59 95 56
60 1 41
60 2 42
60 3 43
60 4 55
60 5 49
60 6 44
60 7 37
60 8 40
60 9 36
60 10 53
60 11 45
60 12 55
60 13 42
60 14 37
60 15 48
60 16 37
60 17 47
60 18 41
60 19 41
60 20 60
60 21 50
60 22 53
60 23 54
60 24 56
60 25 44
60 26 36
60 27 43
60 28 40
60 29 53
60 30 45
60 31 57
60 32 44
60 33 35
60 34 51
60 35 42
60 36 59
60 37 37
60 38 45
60 39 59
60 40 57
60 41 56
60 42 35
60 43 60
60 44 44
60 45 52
60 46 46
60 47 50
60 48 55
60 49 51
60 50 54
60 51 46
60 52 52
60 53 57
60 54 36
60 55 35
60 56 47
60 57 43
60 58 36
60 59 59
60 60 0
60 61 53
60 62 49
60 63 45
60 64 52
60 65 36
60 66 42
60 67 35
60 68 58
60 69 51
60 70 47
60 71 57
60 72 40
60 73 46
60 74 42
60 75 38
60 76 57
60 77 59
60 78 43
60 79 48
60 80 44
60 81 39
60 82 58
60 83 49
60 84 56
60 85 56
60 86 58
60 87 59
60 88 39
60 89 38
60 90 45
60 91 60
60 92 39
60 93 35
60 94 45
60 95 53
61 1 39
61 2 42
61 3 50
61 4 47
61 5 53
61 6 40
61 7 39
61 8 59
61 9 40
61 10 35
61 11 50
61 12 39
61 13 48
61 14 49
61 15 48
61 16 39
61 17 46
61 18 40
61 19 36
61 20 41
61 21 40
61 22 57
61 23 59
61 24 43
61 25 44
61 26 43
61 27 59
61 28 35
61 29 37
61 30 54
61 31 57
61 32 59
61 33 50
61 34 48
61 35 53
61 36 48
61 37 42
61 38 50
61 39 53
61 40 56
61 41 51
61 42 44
61 43 59
61 44 53
61 45 42
61 46 46
61 47 46
61 48 41
61 49 49
61 50 52
61 51 38
61 52 47
61 53 52
61 54 46
61 55 40
61 56 45
61 57 37
61 58 49
61 59 52
61 60 42
61 61 0
61 62 51
61 63 57
61 64 53
61 65 45
61 66 48
61 67 42
61 68 53
61 69 37
61 70 44
61 71 40
61 72 49
61 73 59
61 74 45
61 75 53
61 76 52
61 77 35
61 78 43
61 79 56
61 80 40
61 81 38
61 82 53
61 83 47
61 84 37
61 85 35
61 86 58
61 87 58
61 88 58
61 89 54
61 90 44
61 91 39
61 92 39
61 93 55
61 94 42
61 95 47
62 1 44
62 2 47
62 3 39
62 4 48
62 5 54
62 6 43
62 7 48
62 8 35
62 9 60
62 10 43
62 11 50
62 12 53
62 13 45
62 14 54
62 15 36
62 16 42
62 17 54
62 18 58
62 19 56
62 20 45
62 21 51
62 22 36
62 23 41
62 24 45
62 25 38
62 26 57
62 27 39
62 28 36
62 29 52
62 30 60
62 31 39
62 32 50
62 33 36
62 34 39
62 35 57
62 36 49
62 37 40
62 38 43
62 39 56
62 40 40
62 41 46
62 42 46
62 43 55
62 44 49
62 45 55
62 46 54
62 47 54
62 48 44
62 49 40
62 50 43
62 51 50
62 52 60
62 53 46
62 54 46
62 55 46
62 56 59
62 57 58
62 58 49
62 59 52
62 60 38
62 61 45
62 62 0
62 63 42
62 64 56
62 65 57
62 66 43
62 67 45
62 68 42
62 69 46
62 70 54
62 71 39
62 72 55
62 73 56
62 74 36
62 75 55
62 76 42
62 77 56
62 78 52
62 79 55
62 80 53
62 81 57
62 82 42
62 83 46
62 84 45
62 85 56
62 86 48
62 87 36
62 88 48
62 89 60
62 90 50
62 91 48
62 92 37
62 93 44
62 94 41
62 95 57
63 1 48
63 2 42
63 3 50
63 4 56
63 5 37
63 6 49
63 7 50
63 8 45
63 9 45
63 10 52
63 11 49
63 12 48
63 13 57
63 14 39
63 15 35
63 16 47
63 17 49
63 18 39
63 19 40
63 20 58
63 21 40
63 22 47
63 23 45
63 24 54
63 25 45
63 26 56
63 27 45
63 28 52
63 29 52
63 30 35
63 31 60
63 32 60
63 33 40
63 34 53
63 35 36
63 36 45
63 37 48
63 38 60
63 39 41
63 40 41
63 41 58
63 42 57
63 43 60
63 44 36
63 45 40
63 46 44
63 47 37
63 48 55
63 49 50
63 50 38
63 51 35
63 52 60
63 53 41
63 54 58
63 55 52
63 56 56
63 57 37
63 58 36
63 59 54
63 60 52
63 61 44
63 62 37
63 63 0
63 64 45
63 65 44
63 66 39
63 67 51
63 68 39
63 69 57
63 70 36
63 71 44
63 72 35
63 73 39
63 74 54
63 75 45
63 76 35
63 77 49
63 78 40
63 79 40
63 80 55
63 81 54
63 82 59
63 83 35
63 84 55
63 85 35
63 86 40
63 87 53
63 88 44
63 89 51
63 90 51
63 91 38
63 92 37
63 93 48
63 94 51
63 95 54
64 1 57
64 2 43
64 3 57
64 4 51
64 5 58
64 6 50
64 7 60
64 8 53
64 9 58
64 10 51
64 11 44
64 12 42
64 13 40
64 14 55
64 15 36
64 16 38
64 17 45
64 18 40
64 19 48
64 20 60
64 21 42
64 22 48
64 23 39
64 24 37
64 25 45
64 26 45
64 27 37
64 28 35
64 29 51
64 30 48
64 31 58
64 32 46
64 33 43
64 34 40
64 35 59
64 36 51
64 37 41
64 38 36
64 39 45
64 40 39
64 41 45
64 42 41
64 43 53
64 44 51
64 45 47
64 46 50
64 47 57
64 48 51
64 49 50
64 50 54
64 51 39
64 52 60
64 53 58
64 54 57
64 55 51
64 56 45
64 57 39
64 58 39
64 59 54
64 60 42
64 61 40
64 62 48
64 63 54
64 64 0
64 65 46
64 66 49
64 67 48
64 68 55
64 69 51
64 70 44
64 71 47
64 72 59
64 73 58
64 74 50
64 75 42
64 76 36
64 77 46
64 78 60
64 79 43
64 80 37
64 81 50
64 82 43
64 83 60
64 84 55
64 85 57
64 86 37
64 87 38
64 88 39
64 89 39
64 90 41
64 91 57
64 92 50
64 93 44
64 94 54
64 95 46
65 1 60
65 2 36
65 3 43
65 4 35
65 5 35
65 6 50
65 7 45
65 8 41
65 9 44
65 10 49
65 11 51
65 12 43
65 13 52
65 14 50
65 15 47
65 16 48
65 17 55
65 18 45
65 19 38
65 20 48
65 21 42
65 22 52
65 23 41
65 24 42
65 25 36
65 26 53
65 27 42
65 28 53
65 29 40
65 30 36
65 31 60
65 32 37
65 33 42
65 34 59
65 35 52
65 36 47
65 37 49
65 38 60
65 39 56
65 40 48
65 41 46
65 42 42
65 43 54
65 44 48
65 45 53
65 46 57
65 47 38
65 48 57
65 49 41
65 50 54
65 51 52
65 52 44
65 53 55
65 54 54
65 55 45
65 56 40
65 57 36
65 58 38
65 59 59
65 60 53
65 61 42
65 62 42
65 63 40
65 64 51
65 65 0
65 66 57
65 67 55
65 68 49
65 69 49
65 70 50
65 71 55
65 72 39
65 73 48
65 74 60
65 75 43
65 76 46
65 77 46
65 78 48
65 79 57
65 80 39
65 81 37
65 82 54
65 83 47
65 84 39
65 85 49
65 86 42
65 87 36
65 88 54
65 89 56
65 90 39
65 91 59
65 92 41
65 93 57
65 94 39
65 95 52
66 1 53
66 2 45
66 3 36
66 4 43
66 5 52
66 6 36
66 7 45
66 8 36
66 9 45
66 10 59
66 11 40
66 12 50
66 13 49
66 14 42
66 15 52
66 16 37
66 17 58
66 18 42
66 19 49
66 20 57
66 21 52
66 22 45
66 23 57
66 24 55
66 25 59
66 26 50
66 27 56
66 28 53
66 29 48
66 30 35
66 31 36
66 32 52
66 33 56
66 34 49
66 35 42
66 36 42
66 37 44
66 38 46
66 39 49
66 40 45
66 41 35
66 42 59
66 43 60
66 44 49
66 45 40
66 46 47
66 47 59
66 48 36
66 49 39
66 50 58
66 51 40
66 52 54
66 53 55
66 54 43
66 55 52
66 56 36
66 57 51
66 58 50
66 59 54
66 60 37
66 61 48
66 62 37
66 63 47
66 64 55
66 65 36
66 66 0
66 67 57
66 68 51
66 69 42
66 70 46
66 71 46
66 72 47
66 73 46
66 74 37
66 75 49
66 76 38
66 77 48
66 78 44
66 79 37
66 80 35
66 81 41
66 82 51
66 83 37
66 84 47
66 85 50
66 86 44
66 87 60
66 88 39
66 89 49
66 90 50
66 91 45
66 92 47
66 93 43
66 94 44
66 95 38
67 1 56
67 2 37
67 3 40
67 4 40
67 5 46
67 6 59
67 7 51
67 8 41
67 9 38
67 10 56
67 11 51
67 12 35
67 13 36
67 14 46
67 15 37
67 16 58
67 17 39
67 18 56
67 19 45
67 20 48
67 21 44
67 22 57
67 23 59
67 24 50
67 25 45
67 26 38
67 27 46
67 28 40
67 29 49
67 30 45
67 31 41
67 32 60
67 33 41
67 34 35
67 35 46
67 36 60
67 37 52
67 38 45
67 39 44
67 40 52
67 41 54
67 42 53
67 43 35
67 44 55
67 45 36
67 46 59
67 47 41
67 48 58
67 49 57
67 50 38
67 51 55
67 52 40
67 53 38
67 54 59
67 55 36
67 56 42
67 57 55
67 58 47
67 59 58
67 60 54
67 61 53
67 62 46
67 63 47
67 64 51
67 65 35
67 66 48
67 67 0
67 68 48
67 69 59
67 70 53
67 71 36
67 72 44
67 73 48
67 74 43
67 75 45
67 76 52
67 77 43
67 78 53
67 79 57
67 80 40
67 81 37
67 82 41
67 83 45
67 84 56
67 85 40
67 86 41
67 87 36
67 88 58
67 89 58
67 90 52
67 91 60
67 92 38
67 93 43
67 94 35
67 95 56
68 1 39
68 2 38
68 3 54
68 4 54
68 5 50
68 6 40
68 7 48
68 8 54
68 9 39
68 10 37
68 11 51
68 12 56
68 13 56
68 14 37
68 15 51
68 16 44
68 17 36
68 18 37
68 19 44
68 20 40
68 21 48
68 22 43
68 23 38
68 24 44
68 25 56
68 26 57
68 27 46
68 28 50
68 29 54
68 30 50
68 31 49
68 32 42
68 33 45
68 34 55
68 35 48
68 36 54
68 37 53
68 38 50
68 39 47
68 40 56
68 41 47
68 42 42
68 43 50
68 44 45
68 45 55
68 46 40
68 47 37
68 48 57
68 49 60
68 50 52
68 51 47
68 52 48
68 53 37
68 54 40
68 55 46
68 56 58
68 57 43
68 58 45
68 59 59
68 60 35
68 61 41
68 62 52
68 63 35
68 64 56
68 65 54
68 66 59
68 67 46
68 68 0
68 69 54
68 70 36
68 71 44
68 72 60
68 73 54
68 74 47
68 75 58
68 76 35
68 77 56
68 78 58
68 79 37
68 80 39
68 81 47
68 82 55
68 83 52
68 84 41
68 85 48
68 86 53
68 87 50
68 88 42
68 89 52
68 90 55
68 91 49
68 92 45
68 93 46
68 94 52
68 95 40
69 1 52
69 2 41
69 3 59
69 4 47
69 5 56
69 6 35
69 7 39
69 8 59
69 9 53
69 10 48
69 11 47
69 12 36
69 13 47
69 14 35
69 15 41
69 16 48
69 17 56
69 18 42
69 19 57
69 20 52
69 21 56
69 22 60
69 23 42
69 24 36
69 25 44
69 26 59
69 27 45
69 28 36
69 29 54
69 30 40
69 31 45
69 32 46
69 33 36
69 34 40
69 35 51
69 36 43
69 37 46
69 38 39
69 39 60
69 40 49
69 41 40
69 42 49
69 43 51
69 44 48
69 45 41
69 46 58
69 47 40
69 48 59
69 49 40
69 50 60
69 51 47
69 52 54
69 53 48
69 54 57
69 55 39
69 56 36
69 57 54
69 58 57
69 59 56
69 60 47
69 61 42
69 62 54
69 63 46
69 64 52
69 65 55
69 66 40
69 67 57
69 68 39
69 69 0
69 70 42
69 71 38
69 72 37
69 73 36
69 74 55
69 75 42
69 76 54
69 77 51
69 78 45
69 79 43
69 80 45
69 81 56
69 82 37
69 83 56
69 84 45
69 85 60
69 86 42
69 87 44
69 88 47
69 89 36
69 90 35
69 91 35
69 92 59
69 93 57
69 94 49
69 95 49
70 1 44
70 2 59
70 3 57
70 4 41
70 5 56
70 6 49
70 7 36
70 8 47
70 9 56
70 10 40
70 11 58
70 12 54
70 13 39
70 14 37
70 15 56
70 16 54
70 17 59
70 18 55
70 19 55
70 20 54
70 21 44
70 22 50
70 23 42
70 24 46
70 25 58
70 26 44
70 27 40
70 28 52
70 29 40
70 30 42
70 31 36
70 32 44
70 33 41
70 34 46
70 35 39
70 36 52
70 37 55
70 38 52
70 39 49
70 40 39
70 41 60
70 42 51
70 43 56
70 44 41
70 45 57
70 46 48
70 47 38
70 48 53
70 49 49
70 50 44
70 51 43
70 52 38
70 53 40
70 54 49
70 55 54
70 56 41
70 57 44
70 58 55
70 59 42
70 60 60
70 61 37
70 62 36
70 63 41
70 64 58
70 65 53
70 66 41
70 67 55
70 68 53
70 69 58
70 70 0
70 71 50
70 72 56
70 73 35
70 74 45
70 75 57
70 76 47
70 77 56
70 78 51
70 79 44
70 80 49
70 81 54
70 82 48
70 83 39
70 84 55
70 85 35
70 86 55
70 87 35
70 88 42
70 89 57
70 90 41
70 91 55
70 92 52
70 93 59
70 94 59
70 95 42
71 1 39
71 2 52
71 3 51
71 4 58
71 5 59
71 6 41
71 7 36
71 8 46
71 9 46
71 10 43
71 11 37
71 12 45
71 13 53
71 14 44
71 15 39
71 16 57
71 17 58
71 18 58
71 19 59
71 20 47
71 21 49
71 22 59
71 23 60
71 24 36
71 25 51
71 26 52
71 27 36
71 28 36
71 29 49
71 30 50
71 31 35
71 32 37
71 33 49
71 34 46
71 35 48
71 36 46
71 37 44
71 38 40
71 39 60
71 40 60
71 41 41
71 42 46
71 43 59
71 44 43
71 45 58
71 46 43
71 47 44
71 48 41
71 49 37
71 50 59
71 51 38
71 52 43
71 53 42
71 54 56
71 55 47
71 56 35
71 57 50
71 58 56
71 59 45
71 60 43
71 61 46
71 62 37
71 63 43
71 64 38
71 65 47
71 66 59
71 67 49
71 68 59
71 69 58
71 70 60
71 71 0
71 72 38
71 73 56
71 74 52
71 75 47
71 76 46
71 77 52
71 78 45
71 79 44
71 80 51
71 81 43
71 82 52
71 83 45
71 84 57
71 85 39
71 86 41
71 87 38
71 88 39
71 89 41
71 90 45
71 91 47
71 92 48
71 93 52
71 94 49
71 95 58
72 1 58
72 2 59
72 3 48
72 4 42
72 5 44
72 6 47
72 7 41
72 8 36
72 9 36
72 10 56
72 11 56
72 12 45
72 13 49
72 14 37
72 15 40
72 16 50
72 17 36
72 18 54
72 19 41
72 20 50
72 21 46
72 22 50
72 23 58
72 24 58
72 25 48
72 26 50
72 27 45
72 28 39
72 29 41
72 30 57
72 31 58
72 32 36
72 33 54
72 34 47
72 35 45
72 36 59
72 37 44
72 38 42
72 39 58
72 40 59
72 41 56
72 42 56
72 43 54
72 44 45
72 45 37
72 46 44
72 47 57
72 48 59
72 49 57
72 50 43
72 51 57
72 52 57
72 53 56
72 54 41
72 55 60
72 56 47
72 57 53
72 58 59
72 59 53
72 60 47
72 61 38
72 62 44
72 63 43
72 64 52
72 65 39
72 66 48
72 67 57
72 68 39
72 69 55
72 70 39
72 71 45
72 72 0
72 73 55
72 74 57
72 75 52
72 76 44
72 77 36
72 78 52
72 79 53
72 80 35
72 81 37
72 82 56
72 83 57
72 84 35
